Phi,NSS,ChiSq,p_av,p_sd,p_sk,p_ku,H_av,H_sd,H_sk,H_ku,S,si_av,si_sd,si_sk,si_ku,av_DG,sd_DG,sk_DG,ku_DG
5.37e-01,6.0938e-01,18.7,1.6643598615917,1.11987843287103,1.72401863579397,3.68126402989429,0.182573136206354,0.292652650374421,1.45641884533712,2.45832223885273,87,52.7636363636364,11.9041072153707,2.86887951157742,10.5326449031327,-25.4545454545455,1.17578881557996,-1.28786661565711,3.92800690014357
5.51e-01,6.1765e-01,16.5,1.35294117647059,0.748701297726931,2.75738706161001,11.0223646357264,0.106008178672539,0.209867513121008,1.97511843423119,4.79261010292236,67,30.6363636363636,7.43545226689158,2.22600393630906,6.3390269629852,-25.9181818181818,0.764933962471183,1.03610261264965,3.39160514079106
3.36e-01,6.6645e-01,40.9,1.63321799307958,1.09595214211559,2.00015032548237,5.41851906215682,0.155898081157597,0.2503785358503,1.52821444261793,2.83003986958414,88,45.0545454545455,18.6902193010318,1.39922561472568,2.20691494808765,-27.9181818181818,2.07400279732349,-0.248364217597207,3.01779440432531
7.38e-01,6.2436e-01,23.8,1.90657439446367,1.48635955805281,1.6180452311669,3.18422109426086,0.212519660270525,0.331215929416896,1.3765124246448,2.15161619138714,89,61.4181818181818,10.5996413474332,2.10850227683666,5.64335983735477,-26.2363636363636,2.23088760454941,0.00858717859349625,2.47410080563734
5.86e-01,6.8228e-01,25.8,1.5121107266436,0.937875853067609,2.03197756435338,5.36808552776793,0.144699591066373,0.249776706548716,1.62796083896646,3.14475905453942,80,41.8181818181818,9.45052362010777,1.85506074807151,4.30647784809787,-27.4818181818182,1.6770201830076,-0.439111530574771,2.13061982350969
6.91e-01,6.1962e-01,24.1,1.71626297577855,1.22083068324044,1.77934920594323,4.05937649737873,0.183705567788613,0.296101980520944,1.45072919197884,2.43335276815791,86,53.0909090909091,10.2554158237981,2.39697439171195,7.46660006136668,-26.0272727272727,2.05253320606114,-0.0668345159730091,1.82281164052811
4.81e-01,6.1026e-01,23.3,1.71626297577855,1.22083068324044,1.72350337807254,3.64976951421755,0.174646115130544,0.287011940874297,1.51012681295844,2.65296009175846,85,50.4727272727273,12.6013773351885,2.47604316345294,7.77655845637581,-26.2818181818182,2.32176194137049,-0.717345460780112,2.28719033779056
4.26e-01,6.0211e-01,16.6,1.61937716262976,1.09438878343368,1.94472583626489,4.86817198484134,0.161182761874803,0.269946475385433,1.60153747931528,3.04509351954994,85,46.5818181818182,14.0863453019916,2.25414355981642,6.24430437258585,-25.6636363636364,1.96666433207123,0.192609568455352,2.20420721564143
4.23e-01,6.7727e-01,15.8,1.2560553633218,0.579499554753172,2.39953682259819,7.23282685734043,0.0848694558037119,0.190037889112671,2.19765033453615,5.73121129316625,54,24.5272727272727,6.93831141483691,1.96772016395687,5.03491239245723,-25.2909090909091,0.865977687571662,-0.44963541400682,1.84412500124958
5.97e-01,6.7715e-01,20.8,1.31833910034602,0.656911097112256,2.30306836128162,6.90231220472089,0.0987102862535389,0.202257260642692,2.05689516413574,5.06974981488855,65,28.5272727272727,7.29097710238059,2.03170407322833,5.65473937854213,-27.9636363636364,1.70788158375582,0.193605775538672,1.53867677782895
2.71e-01,6.9652e-01,20.8,1.71626297577855,1.17165715903492,1.64777007220178,3.40854050122393,0.172444164831708,0.278765452498514,1.50921059752322,2.64618332766589,89,49.8363636363636,15.2741774203316,1.73614747204583,3.64497778084371,-21.5363636363636,1.29423387465866,0.182018966043715,2.24969242814926
5.05e-01,7.1326e-01,31.5,1.41522491349481,0.806918634670149,2.24493260403671,6.69690558614997,0.123435042466184,0.228502178377249,1.81122547272728,3.95199376789412,74,35.6727272727273,9.76273908184405,2.04195986045683,5.40136941571765,-26.6909090909091,2.5407423916695,-0.46334975304289,2.72329868454159
5.91e-01,6.0047e-01,26.0,1.91349480968858,1.49605868619303,1.64201500789838,3.37263802500743,0.206354199433784,0.323927721263886,1.39480840120441,2.22434236630319,88,59.6363636363636,10.7911809722968,2.76258891620652,10.4338481897212,-26.3,1.24535500597569,-0.48207273991361,1.83534906749921
4.45e-01,6.8434e-01,17.3,1.32179930795848,0.636471306838405,2.22219314229334,6.55148290962364,0.097011638880151,0.192864928275894,2.04454023063194,5.11490421954229,69,28.0363636363636,9.934263272979,1.55285441497582,2.95254591852192,-26.6545454545455,1.71271376176879,0.346476471116852,1.86143541235846
6.29e-01,6.5586e-01,23.7,1.76470588235294,1.25612685318016,1.6387427567831,3.29539397538983,0.197735136835483,0.309864353561509,1.38736166206324,2.19211663394955,88,57.1454545454545,13.2093880965129,2.5908461421133,8.76291789594013,-23.2,2.42224538956579,-0.361001599184182,2.14163599103571
6.41e-01,6.1425e-01,32.9,1.78546712802768,1.28701118572141,1.64140079843938,3.37244111311529,0.19144385026738,0.30237319968677,1.42770348035597,2.34720003705777,88,55.3272727272727,10.0019171715946,1.92780955395967,4.57987904426005,-28.2454545454545,1.81276465722358,-0.383490556968363,1.73198466206329
4.13e-01,6.3997e-01,24.9,1.68166089965398,1.15676557001533,1.76452479378298,3.92609715774287,0.179364580056622,0.2881787112702,1.482391053536,2.57623725928721,87,51.8363636363636,12.0887079336103,3.01621283334243,11.1615768530648,-25.1181818181818,2.45535340237984,-0.337546157734081,2.30182241914192
8.32e-01,6.7088e-01,39.0,1.74048442906574,1.20485800421094,1.60618517732433,3.14939819215471,0.194400754954388,0.304926504174434,1.40302015098374,2.2515238801415,89,56.1818181818182,10.0581778741858,1.65444276763381,3.32465837957579,-26.5909090909091,2.06285527869169,-0.126362590955234,2.70322777422463
3.46e-01,6.8695e-01,25.0,1.57439446366782,0.988953728753984,1.87655411096689,4.52257257962169,0.147467757156338,0.244661510008365,1.59308213449951,3.01123274172255,87,42.6181818181818,16.9978511038531,1.62257488553549,2.91562977907662,-26.0090909090909,1.61045140224973,-0.961088258777228,2.38033422507574
3.76e-01,6.8956e-01,24.4,1.57439446366782,1.03678121644115,2.06255409529301,5.70360591063125,0.163007234979553,0.273390519891911,1.55407051886289,2.83349402401979,83,47.1090909090909,16.7513068442953,2.00506388814171,4.87720859698926,-27.3090909090909,1.38462633321938,0.117469359840887,2.50225777633557
5.84e-01,6.0386e-01,21.0,1.64359861591696,1.10094432168228,1.78859174993595,4.06571454162545,0.171563384712174,0.279500798431971,1.48379326552974,2.55871611611312,85,49.5818181818182,10.9605754810609,2.50253812365731,8.99879617702554,-25.0636363636364,2.14445277074374,-0.17202494351256,1.59430433377024
3.59e-01,6.7073e-01,22.6,1.69896193771626,1.16881285495187,1.73686055339946,3.8259674989571,0.186159169550173,0.291699394323206,1.41420504790921,2.31934342834816,88,53.8,18.9020441415015,1.38017919746495,2.29512150157298,-24.6909090909091,2.0088235116173,0.180962290055303,2.21375359390737
4.46e-01,6.1694e-01,23.3,1.63667820069204,1.11120622616508,1.82485050970242,4.11354434513569,0.165964139666562,0.274389946929725,1.53524615858783,2.76723812254806,85,47.9636363636364,13.1162129184576,2.17141004067196,6.48855200036394,-25.6090909090909,2.17692633418377,-0.187020325667335,1.8072836247428
3.91e-01,6.7691e-01,43.7,1.5121107266436,0.900226062452182,1.86901308641658,4.43313758045855,0.141931424976408,0.241870064676464,1.6394891452196,3.20408599674923,83,41.0181818181818,11.832913894712,1.96021100856358,4.92835361191967,-28.9636363636364,1.65269626933616,-0.263859595399576,2.18992659084478
5.09e-01,6.2870e-01,23.7,1.70934256055363,1.18173055771016,1.75158915710915,3.97832457775122,0.183453916325889,0.291187466878693,1.45291503698608,2.45757890153657,88,53.0181818181818,11.8865713522612,3.03079024313191,11.7368877492907,-26.3636363636364,2.17852023475179,0.13808355166006,1.87710396418613
4.39e-01,5.8462e-01,25.7,1.63321799307958,1.12092569762989,1.83158291548962,4.21275718225061,0.158100031456433,0.266512399106639,1.56795127918016,2.89216671720457,82,45.6909090909091,12.65323922203,1.67856421345282,3.38604514862651,-25.1727272727273,1.94286148343149,-0.256206401510239,3.69537540804488
5.19e-01,6.7677e-01,22.3,1.3840830449827,0.776753027969595,2.33117499917576,7.28049761325882,0.114815979867883,0.222527617264161,1.89754183692496,4.33107558425129,69,33.1818181818182,8.71172858140295,1.66311707703573,3.26585627287093,-24.9636363636364,1.82720488340813,0.469757704874422,3.09962174817666
3.87e-01,6.8246e-01,29.6,1.55363321799308,0.979758259007698,2.0419551678516,5.57840268013114,0.152878263604907,0.253392030313278,1.59789066816996,3.07112144107944,86,44.1818181818182,12.9784309306436,1.70545096385101,3.60578840905282,-25.3909090909091,1.07572769911576,-1.13255859815434,4.09220721477796
3.96e-01,7.0654e-01,26.4,1.43598615916955,0.808830468301008,2.14839668533822,6.03091975495375,0.139289084617804,0.244194260057708,1.68817122093652,3.40062034076975,80,40.2545454545455,13.872429402259,1.83009607071101,4.06857041817796,-25.6454545454545,0.745121876990937,-0.825189081794996,3.32912387548893
6.53e-01,5.9818e-01,20.9,1.8719723183391,1.41941917037943,1.6566475066245,3.50076889763358,0.212456747404844,0.328375942845369,1.35934017256224,2.0974218458263,89,61.4,11.8530395027835,3.01651322348125,11.993023140976,-25.7727272727273,1.47345660952918,0.00269431909501331,1.68703017428166
4.85e-01,7.2316e-01,26.3,1.44290657439446,0.830449826989618,2.15063415477109,6.12367316487634,0.1280276816609,0.235598980259049,1.8382650052896,4.02008605271294,78,37,10.768641342511,1.88266587055116,4.47086822735845,-25.6181818181818,1.68674952703179,0.344751688107796,1.94115620402489
4.02e-01,6.5345e-01,16.8,1.58131487889273,1.02619514313094,1.86294221480439,4.42365322485094,0.155898081157597,0.264793159098705,1.59576004456826,3.00576323140877,82,45.0545454545455,13.1583615750154,1.95742441611758,4.89731228309886,-21.3181818181818,1.23495909525061,-0.125632014152058,1.50121054730474
6.66e-01,6.2973e-01,36.2,1.65051903114187,1.14320986540119,1.84104860557876,4.19895604004657,0.169801824473105,0.281140583414903,1.54279652827713,2.79821358328986,84,49.0727272727273,8.60835650126623,1.75703816531013,3.71659951273397,-28,1.66678787438044,-0.0561870132970209,2.7001962495878
6.90e-01,6.4569e-01,31.5,1.71626297577855,1.17754886470482,1.70695586034717,3.72872214658134,0.182824787669078,0.291111745602726,1.4715617522479,2.5244872647277,89,52.8363636363636,10.8857933044757,2.67323700216091,10.4138039057216,-28.7818181818182,1.82648105871675,0.960956497789503,2.24070363736367
3.40e-01,6.9398e-01,41.1,1.71626297577855,1.22930419458166,1.74388615216144,3.82406271425642,0.187669078326518,0.304324729117609,1.46829697084108,2.50766325672912,84,54.2363636363636,14.5576766832219,2.24646132836132,6.23974453951694,-26.5636363636364,1.85534742018494,-0.887517926320693,2.33779693392554
2.97e-01,6.8598e-01,28.4,1.77508650519031,1.30261996151723,1.69715249787143,3.51053573794285,0.18961937716263,0.303228447880931,1.46432271631832,2.48258736816828,88,54.8,13.9119307855458,2.4277386303029,7.60392504139347,-25.2636363636364,1.81772721589483,-0.127531136397673,2.28720056620111
--,1.0000e+00,3.0,1.01730103806228,0.130390613712226,7.43420636571011,56.011416764477,0.00490720352312048,0.0414629674298623,10.1361366593489,116.439517802201,5,1.41818181818182,1.0564246579152,1.40651429748222,2.21162941364749,-27.3818181818182,0.380951397086941,2.00096292333487,6.00824381107388
6.56e-01,6.5792e-01,26.9,1.54671280276817,0.997608519584813,2.10191010563813,6.05317064813614,0.142812205095942,0.247504970673122,1.66662174927887,3.34553613496402,81,41.2727272727273,6.97125147354749,1.52280502795179,2.72969816578383,-27.3181818181818,1.49533710508747,0.172314053896381,2.42026714160351
2.90e-01,6.6901e-01,8.0,1.62283737024221,1.07163696752238,1.73815861602325,3.81859367101371,0.166593268323372,0.276286632708093,1.5140163464744,2.68027181841807,82,48.1454545454545,15.6186580517932,1.90937151096995,4.34256242863381,-26.7727272727273,1.7848304778636,-0.657368810051582,3.80670466593945
3.97e-01,6.4753e-01,27.6,1.66782006920415,1.11316551439334,1.65079634413381,3.30354951807616,0.181440704624096,0.290712176655899,1.4587340761911,2.46179345140603,87,52.4363636363636,15.0656305258192,2.192685403586,6.12436842823806,-25.7727272727273,2.42565489154837,0.619170806258697,3.0114608488724
5.82e-01,7.0000e-01,29.9,1.55709342560554,0.97602392065656,1.85155158292153,4.29158097173445,0.160427807486631,0.263939364445225,1.52766674769796,2.76981990774618,84,46.3636363636364,11.3142928696625,2.00393065949158,5.34117812831109,-21.1272727272727,2.81007632024822,-1.02088408833182,2.92956383356439
5.46e-01,6.6646e-01,33.6,1.56401384083045,0.989679868453918,1.91059980309053,4.65903806691262,0.161371500471846,0.263881968600211,1.52751481437363,2.78102378511092,85,46.6363636363636,9.62263172538127,1.55960700830532,2.86001447817701,-27.4090909090909,2.00202376947769,0.330036178527942,2.55728562577122
4.49e-01,6.3461e-01,52.5,1.76124567474048,1.24579007539884,1.65896096300623,3.3807031760423,0.201635734507707,0.310753003722762,1.37386590881042,2.15737633522819,90,58.2727272727273,16.164444197013,2.53903193436017,7.81801899073036,-26.3181818181818,1.9469408086525,0.202196871922453,2.23500035284373
5.23e-01,6.5026e-01,21.1,1.79930795847751,1.32628453317794,1.67685917267151,3.4575996534107,0.195910663730733,0.306991707010694,1.41629531555386,2.31305571533507,89,56.6181818181818,12.5212414561539,2.64000516061457,9.43155993342564,-25.2181818181818,2.01846844811437,-0.377926683136509,2.52160566983643
3.31e-01,7.0776e-01,31.0,1.70588235294118,1.19688176172799,1.78159524992708,4.01645324764478,0.188549858446052,0.300154638256191,1.44060899468249,2.40609773081756,87,54.4909090909091,15.2933410670048,2.38717078680311,6.71908588527453,-27.0545454545455,2.0964748058515,-0.174990589024895,1.46147888831662
2.93e-01,7.4163e-01,30.6,1.67820069204152,1.14225640889747,1.71631073623985,3.63799870922304,0.170242214532872,0.274382835395785,1.50835001293375,2.69029893461081,87,49.2,16.9065882800974,1.95105587781833,4.59244908457427,-26.1636363636364,1.98735673115312,0.453338361220073,1.99995411769118
6.93e-01,6.9268e-01,21.5,1.31141868512111,0.69095069739111,2.67511950390898,9.49964444100197,0.102044668134634,0.211441970772496,2.00050361409404,4.75673577473276,61,29.4909090909091,6.44662766603305,1.60908321041366,3.16203595895302,-27.5090909090909,1.49754620232533,0.467903344853616,1.96320283531783
6.61e-01,6.7014e-01,37.4,1.78200692041522,1.30644719631859,1.77183970446475,3.99417329230542,0.199119219880466,0.30935414618168,1.38896496748629,2.21695052612125,89,57.5454545454545,14.2060399213832,1.84529969488109,4.39348780645243,-27.9272727272727,1.70298716649772,-0.933814363833237,3.54497534533995
4.97e-01,6.2752e-01,20.3,1.50173010380623,0.904141059339594,1.96107169006547,4.95448450237396,0.144196288140925,0.249742618899924,1.65187280965041,3.23963464231437,81,41.6727272727273,9.52328160677733,1.98626561254159,4.85415318749829,-24.3,2.78567765543682,0.582197115526619,2.19856532429224
6.58e-01,6.1842e-01,49.1,1.83737024221453,1.34313118825834,1.58820854839929,3.11863390471901,0.20182447310475,0.313433020715917,1.39989278706744,2.24544830958071,90,58.3272727272727,12.8869977397298,2.30712451567641,7.40497315003922,-26.7727272727273,2.48160172216209,-0.511073993212891,2.25445022215112
4.38e-01,6.7424e-01,13.3,1.22491349480969,0.600981385514433,3.02141208567689,11.3306710378992,0.0678200692041522,0.175501953825927,2.5976422888158,7.89223902604182,43,19.6,5.34143324313888,2.00075185843038,5.16853752216791,-24.4909090909091,1.36545333494675,0.368503669746925,1.52092172650667
4.43e-01,6.6708e-01,27.6,1.58131487889273,1.03291689028468,1.99263607423173,5.38515203304148,0.157093425605536,0.264780034759289,1.59354798126302,3.01357083160615,83,45.4,15.260882853051,1.7576441895134,3.83908858030462,-26.9,1.62256811035073,0.472828306990853,3.013077191611
3.07e-01,7.1076e-01,24.1,1.58823529411765,1.09101394064655,1.95293977248466,4.83185578447059,0.1585404215162,0.277115369676635,1.57730658185902,2.87551784224179,77,45.8181818181818,14.2842454971023,2.16491998753672,5.68092761890446,-24.0363636363636,1.66147400454195,0.266575762112192,1.82532481203692
4.99e-01,6.3944e-01,24.7,1.65397923875433,1.10268298762395,1.75373091789091,3.83070388978904,0.179301667190941,0.286679825973858,1.47029230082886,2.52276888700762,88,51.8181818181818,12.5771667702604,2.61437704184719,8.71115169490676,-25.7545454545455,1.64447484646654,-0.4501858299943,2.56267701928473
3.95e-01,6.3386e-01,27.5,1.77162629757785,1.30864484654735,1.72280986423986,3.72091114331701,0.184271783579742,0.300646518554908,1.48818674219765,2.56928466164279,85,53.2545454545455,13.0121875483482,2.07009772759313,5.79074258051518,-26.9272727272727,2.61815025233499,0.210494759281223,1.86794100481688
4.97e-01,7.2857e-01,24.4,1.31487889273356,0.650647855903526,2.24954890008454,6.51565014018219,0.0985215476564958,0.200118181504078,1.99116658829456,4.73477300087204,64,28.4727272727273,8.48068296017923,1.77002121126119,3.84225520495107,-25.7,1.55505042303511,-0.0191469264621503,2.95083441675709
2.61e-01,7.0719e-01,18.8,1.32525951557093,0.689580398810244,2.36675617348502,7.17063732135636,0.095061340044039,0.200051259797408,2.13558501414199,5.4595936723533,63,27.4727272727273,9.9596541478006,1.74599151279639,3.48788906983694,-28.7454545454545,1.55818287896432,0.480308126631192,1.88144617768809
7.16e-01,6.3457e-01,33.4,1.68512110726644,1.18284452871232,1.84612122989827,4.33195232888464,0.184649260773828,0.294939043746267,1.45438945210555,2.46452629636316,87,53.3636363636364,12.2242138789649,2.31265614304383,7.71726938757278,-22.5636363636364,2.35614196488193,-0.09473395171291,1.86431448470658
4.36e-01,6.8227e-01,17.4,1.18685121107266,0.462840764213313,2.61227182126959,8.57302577957813,0.0598930481283423,0.153213922314588,2.6068054679733,7.88786814634715,45,17.3090909090909,5.04118574533891,1.9790536097243,5.05639022646457,-24.4909090909091,0.77630189237137,0.558511494584918,2.324437785526
6.80e-01,6.9939e-01,13.5,1.27681660899654,0.633151810786868,2.70237472130017,10.009007006606,0.086945580371186,0.193778571099858,2.21785271139158,5.85642444957672,56,25.1272727272727,7.83013884807704,1.65053737715395,3.28775808841491,-25.0363636363636,1.04904521721835,-0.231265210213963,1.63920966000342
5.55e-01,6.4354e-01,23.5,1.62975778546713,1.10266127121995,1.80090326959311,4.06156781060676,0.171374646115131,0.286268927889871,1.51902372617831,2.68793589707398,82,49.5272727272727,11.0368878114251,2.51890683919692,8.45740133802543,-23.8636363636364,1.48830148905188,-0.869714440840275,3.81775119701366
6.20e-01,6.0759e-01,24.0,1.7923875432526,1.3407936148529,1.82829832023616,4.26942015639363,0.191003460207612,0.302842382736515,1.46734821516722,2.51334331577075,89,55.2,10.5510016758427,2.07821738414639,5.72240610753926,-26.5909090909091,2.00610638050868,-0.40482999698024,3.52991772594408
6.67e-02,8.6667e-01,4.0,1.0242214532872,0.153736054612617,6.21870091096816,39.4470319008214,0.00905945265806857,0.0599717696458001,6.92367756481867,51.006685687119,7,2.61818181818182,1.60103272456373,1.50381190923018,2.48755768778247,-26.7727272727273,0.518899025193694,0.843554752619742,2.62103710540362
2.69e-01,7.0658e-01,32.9,1.77854671280277,1.2695897351384,1.63640022894786,3.3012701132498,0.198615916955017,0.308537752831144,1.40351242650972,2.26940014740821,90,57.4,19.0335588799458,1.8099085030557,3.88100458052264,-26.9272727272727,1.74308551351841,-0.183604519104619,1.45776586354223
1.62e-01,7.9529e-01,20.7,1.31833910034602,0.677653193314162,2.34964393473429,7.061174814654,0.0954388172381252,0.199281107491286,2.10882988707729,5.39733305251213,62,27.5818181818182,8.9598922661764,2.04814074832108,5.2571428461579,-26.9,1.23876771613782,0.0746040281850865,1.67167460310925
4.69e-01,6.5921e-01,37.3,1.54325259515571,0.966048818786467,1.92242509233108,4.70070246760378,0.151620006291287,0.257673602666765,1.60572121250544,3.03446966544052,83,43.8181818181818,12.5148506824215,1.66621509873333,3.66234721277347,-27.1818181818182,1.69159321448914,0.348896054956098,1.78234141541505
2.14e-01,7.8040e-01,28.7,1.55709342560554,0.979562713111681,1.90786812780393,4.68336106798385,0.1694872601447,0.277356275686187,1.50480374238208,2.65519857754584,84,48.9818181818182,17.0405835464431,1.96867516790197,4.7470512480123,-23.6090909090909,1.69729975145253,0.929337783582297,2.8576911851997
3.54e-01,8.1646e-01,17.3,1.26989619377163,0.579189556930617,2.30291252526171,6.81084761002872,0.083044982698962,0.179981075120347,2.14661447378668,5.39046823888083,59,24,13.0481625317339,1.41856075383913,2.13118588262171,-23.8727272727273,1.8513341180157,-0.572388009059279,1.7515624455719
3.12e-01,7.1658e-01,13.5,1.65051903114187,1.14623261669503,1.90052526816899,4.60823348643073,0.173639509279648,0.287454962468551,1.52304902006234,2.71221771622807,84,50.1818181818182,16.3463545105667,1.9908163992604,4.86224554667153,-23.6636363636364,1.77214442632889,0.183615835746391,2.25271625209139
4.60e-01,6.3838e-01,26.2,1.72664359861592,1.22461044479057,1.71312307474793,3.6675008095666,0.187669078326518,0.299623855366798,1.43009581177628,2.36157995936684,86,54.2363636363636,15.7421999575705,2.06965217818372,5.17893547081515,-25.4,2.57505516269248,-0.695500233511781,2.21707626321659
7.21e-01,5.9997e-01,36.5,1.85467128027682,1.40672654173568,1.60710587224706,3.15284588982673,0.205536332179931,0.322461585388113,1.38585391344531,2.19373461093365,87,59.4,10.9172091005648,1.82177682879939,4.18529901848087,-24.2181818181818,2.2570367467175,-0.603619068863505,2.3815370380262
5.55e-01,6.7099e-01,31.0,1.68858131487889,1.20261007717096,1.77221291672155,3.8418002094488,0.174646115130544,0.287446026110267,1.47859922478852,2.52440580905569,83,50.4727272727273,11.0154512067939,2.50680716191588,8.77167864242154,-21.9727272727273,2.7469291644873,0.217279359676286,2.45528298423576
7.26e-01,6.7261e-01,24.0,1.59515570934256,1.03173388174675,1.75493810456567,3.85575865442897,0.168354828562441,0.278686157249575,1.48142778722921,2.5317015408004,82,48.6545454545455,11.8478508704294,1.59449582406439,2.88373797723563,-26.1,1.78631158841596,0.102201712034891,2.03317456837539
1.78e-01,7.5802e-01,7.3,1.78546712802768,1.3003845078655,1.62192017820958,3.17640784402969,0.184460522176785,0.293652322606884,1.42786154446132,2.34056327429312,87,53.3090909090909,22.2644214568876,1.65000013587278,3.13901538827318,-24.0363636363636,2.92862758030656,-0.857867981195281,2.31097749508135
4.21e-01,6.4116e-01,18.7,1.55017301038062,0.969290560936552,2.0156982808472,5.52868029009739,0.134067316766279,0.231554235783431,1.75731405667303,3.78027491882431,85,38.7454545454545,16.0297657010248,1.42461227967335,2.22834833470264,-23.8272727272727,1.52380558834597,0.387685292290166,2.18356846950879
7.55e-01,6.2884e-01,22.6,1.71626297577855,1.19215074755342,1.69004731422808,3.59827430431124,0.185404215162001,0.297571855942229,1.4533697175011,2.43807059027998,87,53.5818181818182,10.3285850638646,2.16693013442203,6.58691761961848,-24.7454545454545,1.26947636761535,0.0717811515424758,1.81156714797986
3.09e-01,6.8015e-01,7.5,1.11072664359862,0.324633130196096,2.86114688270451,9.86058292841002,0.0360490720352312,0.114617848844619,3.39274216859102,13.184017619607,31,10.4181818181818,4.41769544648013,1.47197315491283,2.48600796561211,-24.6454545454545,0.536594711395655,0.160004234786992,3.41200745892778
3.96e-01,6.8033e-01,24.5,1.41868512110727,0.776691368669795,1.97181834086811,4.91867908071762,0.114878892733564,0.213969810125482,1.8979200116724,4.38419124974436,76,33.2,11.967227977044,1.63487890033208,3.05122570554238,-24.7818181818182,1.35366047966789,0.758680312259953,2.41852575920225
5.03e-01,5.9549e-01,24.8,1.60553633217993,1.09581011076417,1.99168715127036,5.14890498048496,0.157596728530985,0.271889476998311,1.61458686180901,3.04924812846719,81,45.5454545454545,12.8781960648337,2.24025511999687,6.21693882772862,-28.4272727272727,1.80004591309662,-0.0129468222565796,2.43125850329511
2.92e-01,7.7500e-01,7.5,1.11418685121107,0.339100346020761,3.02353093205212,11.34262226355,0.0330292544825417,0.105894669390164,3.56095009491674,14.9882994879526,31,9.54545454545454,4.93159823556469,1.36024286994408,2.02297180943478,-26.7363636363636,0.369945271806776,-2.04914047151591,6.29812103561187
7.00e-01,6.2380e-01,25.5,1.5916955017301,1.06504718157287,2.01350705378544,5.28068099954852,0.153192827933312,0.26507380150165,1.66020066574294,3.24809814949483,83,44.2727272727273,8.00103299115932,2.03421521988798,5.43306845561128,-25.9090909090909,1.49875981789473,-0.647884649850263,2.76880919787352
9.18e-02,8.7084e-01,34.3,1.35640138408304,0.691747342317714,2.1787552870105,6.19982498942357,0.122365523749607,0.22800309970908,1.77378467410104,3.7662052023322,72,35.3636363636364,17.6020284330721,1.45976461637625,2.34528961040326,-27.1636363636364,2.11628865846572,-0.122242006492376,1.53115055615187
