Phi,NSS,ChiSq,p_av,p_sd,p_sk,p_ku,H_av,H_sd,H_sk,H_ku,S,si_av,si_sd,si_sk,si_ku,av_DG,sd_DG,sk_DG,ku_DG
4.59e+00,9.3093e-01,20.3,2.09259259259259,1.59011435086726,1.39300775705284,2.2959659501601,0.205634034581403,0.29554453106444,1.29058280382395,1.8619426194822,37,22.2084757347915,4.99115747381092,2.49877634376159,8.47726015573713,-9.72819548872181,1.28410457646088,0.207153224416281,2.72664239600969
3.48e+00,9.1517e-01,20.3,1.9537037037037,1.42973876958189,1.53124759071763,2.91659161102355,0.194772495211092,0.286184757314463,1.31626398250421,1.93568882272311,37,21.0354294827979,6.33634236865133,1.92256660337418,4.64015364063927,-8.80586466165414,1.61858479344246,0.368723133231526,2.49116022261276
4.21e+00,9.0336e-01,20.3,2.06481481481481,1.58857697879527,1.46733465720787,2.57607063446013,0.1833012666346,0.279657890597507,1.38163253037164,2.15283967662042,37,19.7965367965368,5.19245266470187,2.19806669039602,6.12413284496465,-8.61345864661655,1.39595066650918,0.0832899312079695,2.38191271698745
5.40e+00,9.3994e-01,20.3,2.25,1.8212988853095,1.370537618691,2.16553387916858,0.218334135000802,0.308976465631583,1.24826661869773,1.7219370793114,37,23.5800865800866,5.71127084106331,2.26926103990273,6.62959991946524,-9.79015037593985,1.4862209152633,0.789659278454088,3.42049086627446
4.12e+00,9.1066e-01,20.3,2.17592592592593,1.7257778906471,1.44289972157513,2.52993796232267,0.20079554947976,0.288528255336922,1.27806191730377,1.81124602424174,37,21.6859193438141,6.29048364676676,1.86315147994642,4.29255817723293,-9.92992481203007,1.0053402493202,0.233576154732524,3.56200672606209
5.22e+00,9.0766e-01,17.1,2.33333333333333,1.91968361590789,1.32449931811022,1.99799542492437,0.207591790925124,0.303850624218945,1.30678800939858,1.89945600315158,37,22.4199134199134,5.4855824944583,2.1629793119123,6.18988459141407,-8.77924812030075,1.26810237962211,0.481024943375778,4.14825428922698
5.38e+00,9.0766e-01,20.3,2.31481481481481,1.87896813756986,1.30919418401118,1.96177483980378,0.204272254710851,0.296708953810777,1.30751328235285,1.90699287819425,37,22.0614035087719,5.86634285793629,1.98716433751606,5.04883428162247,-8.9463909774436,1.13876686923844,0.220975103652658,2.52850544609949
1.14e+00,6.5294e-01,17.1,1.68518518518519,1.0771030088308,1.8101238161814,4.63054159432366,0.136350978456242,0.213217210625928,1.52928501107614,2.73897324845668,36,14.7259056732741,7.26022922153769,1.41214395604447,2.19653744621365,-9.16406015037594,1.28864096832829,0.94466914838916,5.92363126675895
3.52e+00,9.0541e-01,24.0,2.08333333333333,1.59353438991816,1.42943123203582,2.41379374883796,0.189218838341645,0.274998221257022,1.32394772642403,1.9773263316359,37,20.4356345408977,5.5824168747139,1.95913620164977,4.94662777661088,-9.15127819548872,1.51544847504031,0.50169046829553,3.0283562734506
8.00e-01,6.0000e-01,12.4,1.44444444444444,0.831479419283098,2.06204180154427,5.28844411596414,0.0980935081812275,0.192857905598267,1.89578272057447,4.15139611536071,29,10.5940988835726,5.62219803707373,1.30268243092654,1.83558884227341,-8.45263157894736,0.960117391582628,0.0613242581584856,2.05656080694215
1.90e+00,7.4444e-01,20.3,1.82407407407407,1.26804532942478,1.58515095235616,3.19289729358548,0.181684218964921,0.278439263830043,1.37046014927538,2.12234403230262,36,19.6218956482114,8.0752898794185,1.6053000652969,2.95220504408658,-9.2,1.33211686362192,0.296055476098139,3.36075738159125
2.35e+00,8.0180e-01,20.3,1.93518518518519,1.38959858411187,1.4409687219696,2.44852919243082,0.179786587681325,0.268966877707146,1.37857416224134,2.16664531048227,37,19.416951469583,6.78513410639781,1.80874225674083,3.82804736135529,-8.67300751879699,1.24160518524757,0.286777126357618,2.82112175798634
5.73e+00,9.4294e-01,20.3,2.23148148148148,1.80844972222211,1.42461547543755,2.41497267793535,0.22485506696033,0.319432233936074,1.23961819088629,1.68478929688698,37,24.2843472317157,6.51758814779323,2.30646373304897,6.49793949559809,-9.53097744360902,1.33182607676051,0.100296423809632,2.80306100508254
5.67e+00,9.4294e-01,20.3,2.2962962962963,1.86219334666319,1.32799223758806,2.027610331307,0.224302338337426,0.318476435750747,1.24906517228776,1.70993129563166,37,24.224652540442,6.33469710937794,2.08800731262938,5.57382496347382,-9.6375939849624,1.59730607345453,0.654144902480081,3.06925773040009
5.91e+00,9.4595e-01,20.3,2.22222222222222,1.79161283295523,1.42841913630102,2.44742465298899,0.221726454182595,0.313291202977672,1.24612685667142,1.7148004041034,37,23.9464570517202,5.79191101239249,2.22653261016661,6.55727393857542,-9.70037593984963,1.32217149139362,0.326632352583557,2.81088830894606
5.57e+00,9.3571e-01,20.3,2.22222222222222,1.79161283295523,1.41870412240203,2.41960791903998,0.209255250921918,0.304058393670154,1.28853027890006,1.84275062155796,37,22.5995670995671,5.3238425004483,2.26199721751775,6.67967620514554,-9.76082706766918,1.10639429613288,-0.0705041935156076,2.64045082440299
3.29e+00,8.4365e-01,20.3,2.02777777777778,1.57796360408042,1.52451649735709,2.78252612763305,0.181937377112816,0.276479110182378,1.39042708372064,2.18523879004843,36,19.6492367281841,6.47257037221649,1.7547690759684,3.69658114693733,-9.81488721804511,1.00658479881478,0.378252905861416,2.80288631669366
6.00e+00,9.4595e-01,24.0,2.34259259259259,1.93965459428485,1.35330230034057,2.14337621779255,0.222699003400758,0.313807231667568,1.2409947079985,1.70059481150807,37,24.0514923672818,5.80053820785576,2.22688235769866,6.4316934120039,-9.20496240601504,1.23146384196836,0.342964410062967,2.77214452741019
2.34e+00,8.0159e-01,13.6,2.08333333333333,1.59353438991816,1.4432886766529,2.49785550414907,0.173019881353215,0.253216338755831,1.34776141613552,2.09546530042833,37,18.6861471861472,7.4804852480534,1.44876888059402,2.48477237053717,-9.4981954887218,1.20896515406323,0.4368433593462,2.62828604738255
5.73e+00,9.2868e-01,24.0,2.2962962962963,1.87705077606127,1.38243787217755,2.28258368295658,0.223405736563631,0.318319218294062,1.25376808796457,1.72851474853386,37,24.1278195488722,6.52560886247348,2.11651361345077,5.69871942157158,-10.0693984962406,1.18040566456197,0.170316581870852,2.47877750249867
1.89e+00,7.7143e-01,20.3,1.83333333333333,1.25092558324419,1.51433519148725,2.79542949064258,0.143098697923259,0.22611042661666,1.53383478177609,2.78156642606604,37,15.454659375712,5.24325619479064,1.67183195327451,3.36219817310201,-9.43383458646617,0.965534424305035,0.361371289548869,3.33296690861964
4.36e+00,9.1366e-01,20.3,2.16666666666667,1.70239482733828,1.37995493943056,2.25700347897575,0.215049408031864,0.307611899695015,1.26113001720828,1.76356359844854,37,23.2253360674413,6.52579826364101,2.17487290188247,5.84664186258249,-8.7175939849624,1.37595306703053,0.492530153603958,2.42718262197398
5.94e+00,9.4369e-01,20.3,2.24074074074074,1.78403605246316,1.3322993858079,2.04793649911959,0.2175345771837,0.309153690156815,1.25004201458324,1.72240617027316,37,23.4937343358396,5.50651714574477,2.19256412200682,6.4268715586576,-9.71353383458646,1.5475710755302,0.253506696086855,3.04698832297384
1.65e+00,7.3874e-01,20.3,1.87962962962963,1.32439778482729,1.50561479829875,2.72226826157503,0.178103085997823,0.264634937018535,1.38866249639186,2.18958601571873,37,19.2351332877649,7.85434071934574,1.44381336522974,2.43850093898272,-9.72481203007519,1.43998099481179,0.0136705925326092,2.05305872511637
7.20e+00,9.4595e-01,24.0,2.37037037037037,1.97011276511529,1.33486457648484,2.05857287901167,0.226001662405171,0.32057642119857,1.25424005353166,1.73796261669798,37,24.4081795397585,5.36768909356512,2.34881059587761,7.49606339821529,-9.22330827067669,1.23833609064349,0.155429889006834,2.74159538335954
5.92e+00,9.4595e-01,17.1,2.31481481481481,1.90830615287848,1.37166822892176,2.21506462898089,0.226627173995595,0.318794911681616,1.23329103155335,1.67440615028278,37,24.4757347915243,6.57090020434021,2.42886808012084,7.07849994460198,-8.76451127819549,1.43741594911671,-0.132920989783099,2.36151505053014
1.46e+00,7.1429e-01,14.4,1.76851851851852,1.15955356576541,1.56834469744507,3.09438822354235,0.134120022277917,0.218219935132152,1.61623428611953,3.07302509248106,37,14.484962406015,4.42079886877241,1.85751444573774,4.28826165265944,-8.80721804511278,0.990562499410464,-0.0323267881615016,2.49620437667077
1.12e+00,6.4583e-01,22.0,1.62037037037037,0.997381688821365,1.55497581643975,2.91025324681943,0.121768014311874,0.207139014797791,1.63900472906364,3.15405059050177,33,13.1509455456824,6.89506509504015,1.30451337713507,1.8539094787162,-9.76781954887218,0.63900808747506,-0.802187373778396,3.48673431237911
6.51e+00,9.3994e-01,20.3,2.41666666666667,2.02358775629015,1.30165394116614,1.94316904331611,0.22406078327131,0.317729096188246,1.25077616347166,1.72485132089545,37,24.1985645933014,5.35724130447596,2.53953445155297,8.38501264010773,-10.013007518797,1.08728051796924,-0.061091470052775,2.59706158501711
3.76e+00,8.7162e-01,17.1,2.06481481481481,1.61172295746892,1.50869828243831,2.72453499576776,0.203821844172721,0.2976193542006,1.31619962562381,1.93741100331829,37,22.0127591706539,6.37563582462552,1.98036469985282,4.86344536414413,-8.66616541353383,1.73642131412776,-0.0418595277835319,1.82366376929919
2.19e+00,8.6134e-01,20.3,1.86111111111111,1.35713705558957,1.60817589810667,3.15670496005566,0.14274322169059,0.228019322643353,1.56087566212948,2.88945417579124,36,15.4162679425837,6.27929867209501,1.44369077346793,2.36238203418289,-7.88714285714286,1.00248831124275,0.00760195636359651,2.15367327955078
6.07e+00,9.0541e-01,24.0,2.43518518518519,2.0560351459209,1.30950996698398,1.96076743132725,0.210041096006008,0.302047364677869,1.2894048729001,1.84860997373632,37,22.6844383686489,5.69488798639807,2.19030788297168,6.19564426263969,-9.7409022556391,1.24023006515168,-0.0879999845285809,3.06041729528302
3.02e+00,8.1907e-01,16.7,2.12962962962963,1.66718099060012,1.48784331288769,2.75250244995167,0.202416816451904,0.294952431629097,1.30355332560001,1.89339849633406,37,21.8610161768057,7.42538213228134,1.88257908238549,4.20302573786928,-9.76127819548872,1.28758175945022,0.436658021781094,2.62157347000681
6.75e+00,9.4294e-01,24.0,2.33333333333333,1.92930615046504,1.35423335389225,2.12751835743864,0.225389863547758,0.319376024486353,1.24519170657775,1.7010616327952,37,24.3421052631579,5.67837830421025,2.22983077286616,6.54163811329566,-9.26954887218045,1.1182100792991,0.156040861934273,2.36011514575263
3.40e+00,8.8363e-01,20.3,2.12037037037037,1.64833020217988,1.44939648458774,2.59179802801729,0.205386150561589,0.29484813485963,1.26288393169386,1.76958643172874,37,22.1817042606516,7.6751900304306,1.68846494652124,3.42772614234655,-9.63947368421052,0.970024661177513,0.0569817470347517,2.74718501609755
5.22e+00,9.0991e-01,24.0,2.25,1.80598285542086,1.33668524239404,2.04292211897949,0.214705534880973,0.305130114041109,1.23938339303162,1.6896368985903,37,23.1881977671451,5.57123239137455,2.17327029973456,6.27404553706198,-8.15593984962406,1.7181192889665,-0.0897757815608417,1.98381584456842
4.93e+00,8.8889e-01,17.1,2.24074074074074,1.83520293746319,1.43802100053849,2.45899043797379,0.221060859218754,0.316728368389765,1.25917325186405,1.74859369146273,37,23.8745727956254,6.05007682237314,2.43683570736361,7.37247480961588,-9.85578947368421,1.38679443783912,-0.0784885668295314,3.44753440719642
1.94e+00,8.0105e-01,17.1,1.76851851851852,1.17541546225848,1.69433924705405,3.85638336458354,0.162387239141625,0.249200213496897,1.4429380968554,2.37826549624449,37,17.5378218272955,5.20285626150599,2.011257856858,5.08230273855469,-9.6203007518797,1.44601601497471,0.0978268272801131,2.25765075588093
1.46e+00,7.3348e-01,17.1,1.76851851851852,1.14347165895891,1.50557276049329,2.82417468553985,0.145031138452191,0.218112809030181,1.47620406543658,2.57880142687693,37,15.6633629528366,6.56329261312137,1.46140954434557,2.42915972679885,-9.18947368421053,1.14073206661498,0.340544204563798,3.21109630322253
2.84e+00,7.9505e-01,12.0,2.16666666666667,1.70782512765993,1.3987293008167,2.31009727255388,0.18488455988456,0.273214542327263,1.36318480682965,2.10626634145533,37,19.9675324675325,7.22959212986702,1.5633140000744,2.86337278366232,-9.29150375939849,0.857752348927854,-0.0607900771623063,2.9639445670011
4.98e+00,9.2793e-01,20.3,2.23148148148148,1.8033224557152,1.43901501904261,2.52505831831355,0.212287874568576,0.299802236600752,1.24468727973463,1.71406083625238,37,22.9270904534062,5.77181871741429,2.12664190934271,5.85529110619885,-9.28413533834586,0.983186569938631,0.255530188429742,2.72158561753175
1.01e+00,6.2101e-01,14.4,1.67592592592593,1.07865402842225,1.72253439820087,3.71996941971221,0.117394707306988,0.212756771050684,1.90654981800629,4.23355415211357,36,12.6786283891547,4.23030343532367,1.82274205713586,4.04587846278147,-8.18406015037594,1.16866547989608,0.194705915096584,2.42539572921824
3.19e+00,8.7540e-01,17.1,2.05555555555556,1.57429192392275,1.50036147933491,2.74626665872208,0.182272811658777,0.27395328159985,1.37514831322049,2.14474891763448,37,19.6854636591479,5.84481243843831,2.00419837009155,4.88419667782275,-8.72857142857143,0.917763826039508,0.0445870160685376,2.09308313773098
2.10e+00,8.1984e-01,20.3,1.82407407407407,1.24594678936158,1.48175077263307,2.64816244334365,0.154424360564711,0.238538636006478,1.52374941864656,2.77175408654685,36,16.6778309409888,5.81530990875184,1.6467393616166,3.17976045707605,-10.044962406015,1.05878467999245,0.419322187066645,2.72260748896156
6.38e+00,9.4144e-01,16.7,2.2962962962963,1.86715895918777,1.33210154679219,2.03444787365269,0.233988801971258,0.329650117542701,1.21810487228895,1.61446154205377,37,25.2707906128959,6.09377739077006,2.28767691872024,6.82802331086031,-9.78030075187971,1.21341433386886,0.362861622193868,2.89532965186448
5.40e+00,9.4595e-01,20.3,2.28703703703704,1.84114963041878,1.30864994172789,1.9564138708896,0.220867826130984,0.31003435822843,1.22876818298366,1.66399292956237,37,23.8537252221463,5.66741899752928,2.23168281677921,6.47996437058037,-8.62729323308271,1.69195848072005,0.100923238429248,2.82419391163548
4.06e+00,9.1967e-01,20.3,2.07407407407407,1.59108455733412,1.48299446090629,2.74121837499521,0.189257866889446,0.275594715605588,1.32334911006978,1.96685992641851,37,20.4398496240602,5.31779685451672,1.98199227418002,5.11876014501744,-9.4166917293233,1.20201067251873,0.259404267309776,2.64960530922429
4.98e+00,9.2192e-01,14.4,2.35185185185185,1.94514978388705,1.34958221804374,2.14051275516993,0.220475431001747,0.31395120160071,1.24330909722266,1.69888962491787,37,23.8113465481887,7.37021517712323,1.84309069576102,4.1308421540466,-9.21691729323309,1.92541966149167,0.382422927882137,1.97494967184585
2.52e+00,8.1907e-01,17.1,1.88888888888889,1.34943975572124,1.61043170170586,3.32369074307253,0.184095550323621,0.277815490458775,1.37992133946484,2.15951675800741,37,19.882319434951,6.71963551677296,1.8614544738509,4.20150759892192,-9.94496240601505,1.07071659235432,-0.24262930080118,2.892854687897
5.74e+00,9.4294e-01,20.3,2.33333333333333,1.92930615046504,1.35423335389225,2.12751835743864,0.215730825379948,0.304912450121455,1.24555342711749,1.71180834329027,37,23.2989291410344,5.67520709871815,2.19207823932389,6.18238059458903,-9.36248120300752,1.28885238106346,0.448013524985614,3.00782869718736
5.14e+00,8.8664e-01,17.1,2.23148148148148,1.78785243343267,1.36576000488533,2.16239667930958,0.207457828071863,0.30214589350091,1.3004281687479,1.88780437146371,37,22.4054454317612,5.35608349510273,2.19560972275243,6.32542484201765,-9.63593984962406,1.11700730511945,0.50838805704359,3.09387455467223
5.40e+00,9.4294e-01,17.1,2.24074074074074,1.83015062307861,1.44297537106908,2.49882049332183,0.215004050530366,0.30836383048265,1.2953009515668,1.87999069366474,37,23.2204374572796,5.49330516459533,2.29903148343277,6.86360321257216,-9.54984962406015,1.13479221042701,0.424921063934159,3.5833702285795
6.40e+00,9.4595e-01,20.3,2.31481481481481,1.88388953511645,1.31309417494731,1.96812501588458,0.223223251732024,0.313912448289643,1.23593496939297,1.68886466214446,37,24.1081111870586,5.82203999878831,2.22651660724358,6.41796225936627,-8.8690977443609,1.25146978770713,0.283773424461602,2.358466147453
4.65e+00,9.2063e-01,20.3,2.12037037037037,1.68169663332287,1.44436855241321,2.48190913053454,0.200671080057045,0.294773570406878,1.29393240798167,1.87032550602115,36,21.6724766461609,5.29382047697045,2.26848087712617,6.69674351373534,-9.6406015037594,1.38742622070239,0.183019809590025,3.30149680782771
3.95e+00,9.1592e-01,24.0,2.03703703703704,1.53312755820883,1.45275391805734,2.53808480273936,0.193736656455955,0.282593916170743,1.33532577944046,2.03273488125556,37,20.9235588972431,6.22670832477841,2.0538610218041,5.22320169827877,-8.09796992481203,1.53548932192381,-0.510556669320155,2.59494744369514
6.47e+00,9.4144e-01,20.3,2.34259259259259,1.93008365313353,1.31648639242032,1.96730720973257,0.228385568297849,0.321485473180264,1.23123918834124,1.66432922852648,37,24.6656413761677,5.31694970258207,2.44015780472434,7.99870140138835,-9.07037593984963,1.43695134989928,0.143384585611766,2.26000780063335
4.37e+00,9.3844e-01,20.3,2.16666666666667,1.69148192751537,1.37592056302449,2.22828615802312,0.216382707610778,0.306188841372667,1.24476812438277,1.71091845026401,37,23.369332421964,6.52206434659128,1.95399975322603,4.92512899294531,-9.60533834586466,1.31253960849493,0.386616208040291,2.26559740288088
5.06e-01,6.5801e-01,9.6,1.35185185185185,0.711217198876723,2.20455950244011,6.15497754807806,0.0622178341476587,0.147837780405249,2.57732338828677,7.85629593535802,25,6.71952608794714,2.89957754224725,1.59693824730964,2.90379914196048,-8.63639097744361,0.852319558083481,-1.0314291181415,4.13827842739157
2.41e+00,8.2778e-01,24.0,1.88888888888889,1.3833221775543,1.65998338436723,3.4830307215031,0.164623469448031,0.255713198504062,1.51091706095504,2.67633436434077,36,17.7793347003873,5.88828143043392,1.81162234549705,4.0216845086531,-9.88887218045113,1.35676453602625,-0.269069854948128,2.29251809309317
4.58e+00,9.2192e-01,20.3,2.18518518518519,1.7167375829373,1.38700016288737,2.31902038609463,0.216663291224695,0.308275553601029,1.26044033376181,1.75596767676434,37,23.399635452267,6.27375484595194,2.23296936956108,6.26977558540041,-9.69744360902256,1.23218776894913,-0.0378461093382205,2.46780079152889
5.58e+00,9.4294e-01,24.0,2.37962962962963,1.9940540902086,1.3612849717816,2.17760231975069,0.224030193328439,0.316486978684659,1.24707973055472,1.71800523884636,37,24.1952608794714,5.90022342464796,2.25415628470872,6.57205429502493,-9.5278947368421,1.23483343531824,-0.293782926036844,2.90821451816606
3.90e+00,9.3175e-01,20.3,2.17592592592593,1.76293475701059,1.44886141941289,2.48427365940605,0.197808283334599,0.288405638634931,1.30422792475538,1.9031125247295,36,21.3632946001367,5.74918593621397,2.23594894640359,6.22745589903126,-10.2534586466165,1.36247510571883,0.310228622040017,3.04085810350347
4.77e+00,9.0315e-01,20.3,2.25,1.84152211599636,1.43362890150395,2.43684755334921,0.19796756200265,0.289777477251741,1.35020926085158,2.05385307299707,37,21.3804966962862,5.64355863335551,2.03618773461141,5.4202127568349,-9.113007518797,1.51813299711716,0.77622963610232,3.62448238268963
3.37e+00,8.8814e-01,20.3,2.08333333333333,1.60511335702152,1.46426016524333,2.59011472823078,0.189159768107137,0.274836185396199,1.35411196148956,2.09457335160378,37,20.4292549555707,5.83136770574408,1.95981361601924,4.90887032335895,-9.66285714285715,1.39003249349617,0.29515069142786,2.24534336242266
1.59e+00,7.3498e-01,24.0,1.82407407407407,1.2309940555841,1.49015998259412,2.69386622857299,0.152292557994312,0.238440801471192,1.49156056217183,2.55595901094172,37,16.4475962633857,5.69757290526767,1.92380782624447,4.37042955146785,-9.19285714285714,0.767888983427993,0.381538293398374,3.51845386791565
5.08e+00,9.3468e-01,24.0,2.28703703703704,1.87602281202038,1.35590720864866,2.10973491484663,0.20570470789769,0.294209742187228,1.27782360072817,1.81554394770722,37,22.2161084529506,6.06194801580079,1.84809587450231,4.44169501656448,-10.0259398496241,1.28191822759745,0.0359854409069328,2.8921795271617
6.36e+00,9.4369e-01,17.1,2.34259259259259,1.93965459428485,1.36867054515047,2.22759675420559,0.224981646034278,0.320861375537773,1.2590620679601,1.74667791966249,37,24.298017771702,5.74204736495237,2.35400744303052,7.2793401037756,-9.33488721804512,1.64971385832447,0.239859042621242,2.81739097495899
5.39e+00,9.4595e-01,20.3,2.22222222222222,1.77604081812731,1.36289130422961,2.14260191688982,0.215597917352303,0.304807376262093,1.24163998391567,1.69479225490677,37,23.2845750740488,5.39228002998164,2.38466920943927,7.49948600750829,-10.0896992481203,1.40131996842591,-0.0227012807515321,2.6067342017917
5.71e+00,9.4294e-01,20.3,2.28703703703704,1.86115717650748,1.36128699994405,2.15504324747226,0.225001687720986,0.315549910106579,1.22133678070302,1.63289353940061,37,24.3001822738665,5.79968670546644,2.32401504035402,6.92206715285386,-10.027969924812,1.61618075712371,0.363185861430318,2.93698501176134
2.18e+00,8.2773e-01,19.3,1.80555555555556,1.25799909713603,1.57643485326136,3.14164238538429,0.169660261765525,0.260231631842194,1.38790294004269,2.1795419677598,35,18.3233082706767,6.17944294027842,1.88432677578914,4.27469476836139,-9.68112781954888,1.45279489734003,0.328102206156797,2.30923024608565
6.74e+00,9.4369e-01,24.0,2.34259259259259,1.93008365313353,1.33208439798398,2.05321075170254,0.229400310540661,0.324714352664594,1.23261092504455,1.65804073570652,37,24.7752335383914,5.31823380637171,2.609427971864,8.9655383044097,-10.2415789473684,1.1998163030483,0.0773833888902067,2.2681843792162
5.50e+00,9.4670e-01,20.3,2.23148148148148,1.76176721820408,1.30588619721361,1.94313371974272,0.221169506257226,0.31162274337148,1.22074046954312,1.62843905765707,37,23.8863066757804,5.94574212385055,2.19818179610941,6.26425316381845,-8.79601503759399,1.37683189785893,0.162766211077429,2.31949394051762
4.63e+00,8.5135e-01,17.1,2.15740740740741,1.68414192371201,1.38930765795896,2.30360136119902,0.206398783153169,0.302320458936574,1.29967785622346,1.89135417880544,37,22.2910685805423,6.3633373278239,1.94874392560537,4.87348412335691,-9.6424060150376,1.70093612013379,0.00259599191994137,2.60186497041026
--,1.0000e+00,inf,1.01851851851852,0.134816849801491,7.21463896627693,52.5050255686825,0.00504417609680768,0.0417038320335465,9.28622335183995,90.2212832810872,2,0.544771018455229,0.572685092198602,1.31581213259891,2.25821646274042,-9.87000000000001,0.239284648184776,-2.75083896098675,9.83846079487275
5.16e+00,9.3994e-01,24.0,2.2037037037037,1.74143012353969,1.36371153768404,2.1749096649397,0.216556753837456,0.306142366321561,1.24754479993144,1.71705406603515,37,23.3881294144452,6.25879780046868,2.2712104287313,6.53522500090814,-8.57112781954887,1.28692712878004,-0.0452495572046099,2.27977267773473
1.08e+00,6.3004e-01,13.6,1.64814814814815,1.0391842849332,1.67864123436997,3.50569601757168,0.1155171177101,0.203189123582259,1.70953225223338,3.42610833896228,35,12.4758487126908,4.62276381719143,1.71495454430713,3.44595415548531,-10.1694736842105,1.19409280113752,0.547193655904684,1.95831385570882
2.52e+00,8.2357e-01,17.1,1.94444444444444,1.41312192688632,1.52872955650073,2.92490114623726,0.159562416141364,0.247010024283534,1.50759174698007,2.65699561689391,37,17.2327409432673,5.14726743722134,1.94071903825497,4.69257795676326,-10.8231578947368,1.33492382054115,0.278262365394418,2.68268593942088
